State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kochi,"BMS|MajesticTheatreNarakkal",Malayalam,21:30,Elite,₹125,159,62
Kerala,Kochi,"BMS|MajesticTheatreNarakkal",Malayalam,21:30,Premium,₹100,16,0
Kerala,Kochi,"BMS|ShafazLaserGrand4KTheatreNorthParavoor",Malayalam,21:30,PremiumSofa,₹220,21,1
Kerala,Kochi,"BMS|ShafazLaserGrand4KTheatreNorthParavoor",Malayalam,21:30,PearlCircle,₹120,314,79
Kerala,Muvattupuzha,"BMS|EvmLatha4K3DRgbPureLaser71Muvattupuzha",Malayalam,21:30,Deluxe,₹150,292,46
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,21:30,Recliner3D,₹330,16,0
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,21:30,Sofa3D,₹230,34,0
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,21:30,Premium3D,₹160,286,0
Kerala,Peravoor,"BMS|AuraCinemasPeravoor",Malayalam,21:30,Screen1,₹130,162,0
Kerala,Valanchery,"PTM|KarthikaMoviesAC4KDolbyAtmosValanchery",Malayalam,21:30,DiamondCircle,₹110,232,47
Kerala,Trivandrum,"BMS|SindhuCinemasVenjarammoodu",Malayalam,21:30,Gold,₹129.8,222,11
Kerala,Koottanad,"PTM|SapthaTharangScreen22KAtmosKannichirakkalMall",Malayalam,21:30,Executive,₹220,17,3
Kerala,Koottanad,"PTM|SapthaTharangScreen22KAtmosKannichirakkalMall",Malayalam,21:30,Platinum,₹110,252,83
Kerala,Palakkad,"BMS|KairaliSreeTheatreChittur",Tamil,21:30,Platinum,₹105,341,28
Kerala,Palakkad,"BMS|CkmVictoryCinemasPeringottukurissi",Tamil,21:30,Platinum,₹150,12,0
Kerala,Palakkad,"BMS|CkmVictoryCinemasPeringottukurissi",Tamil,21:30,Gold,₹110,112,0
Kerala,Palakkad,"BMS|AvishkarCinemasDolbyAtmosKottayi",Tamil,21:30,Executive3D,₹210,19,9
Kerala,Palakkad,"BMS|AvishkarCinemasDolbyAtmosKottayi",Tamil,21:30,Standard3D,₹180,171,33
Kerala,Kottayi,"BMS|KrvMoviesKottayi",Tamil,21:30,Sofa,₹150,34,0
Kerala,Kottayi,"BMS|KrvMoviesKottayi",Tamil,21:30,FirstClass,₹110,130,16
Kerala,Karunagapally,"BMS|KhansCinemaACKarunagapally",Malayalam,21:30,Balcony,₹150,235,0
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,21:30,SofaSeat,₹275,23,16
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,21:30,Platinum,₹175,75,66
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,21:30,Gold,₹155,143,83
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,21:30,Silver,₹100,22,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Hindi,21:30,Normal,₹150,20,3
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Hindi,21:30,Executive,₹170,43,40
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Hindi,21:30,Premium,₹200,44,33
Kerala,Kanichar,"BMS|DevCinemasKanichar",Malayalam,21:30,Screen1,₹129.8,251,2
Kerala,Vadakkencherry,"BMS|JayabharathTheatreVadakkencherry",Tamil,21:30,Movies,₹120,367,153
Kerala,Kollam,"BMS|AshokCineHouseParavur",Malayalam,21:30,Audi1,₹150,224,52
Kerala,Kondotty,"PTM|KalpakaTheatreKondotty",Malayalam,21:30,Executive,₹110,405,6
Kerala,Kurumassery,"PTM|KripaMovies4KLaserEnhancedDolby71SurroundKurumassery",Malayalam,21:30,GoldCircle,₹110,250,54
TamilNadu,Anaikatti,"PTM|CityCinema2KACAnaikatti",Tamil,21:30,Premium,₹100,236,0
Kerala,Kumily,"BMS|EvmCinemasKumily",Tamil,21:30,RoyalCircle,₹129.19,330,0
Kerala,Pattambi,"BMS|KrishnaCineplex4KRgbLaser3DDolbyAtmos",Malayalam,21:30,SunCircle3D,₹220,34,1
Kerala,Pattambi,"BMS|KrishnaCineplex4KRgbLaser3DDolbyAtmos",Malayalam,21:30,MoonCircle3D,₹150,302,31
Kerala,Chengannur,"BMS|CCinemasChengannur",Malayalam,21:30,ExecutiveSofa,₹250,22,11
Kerala,Chengannur,"BMS|CCinemasChengannur",Malayalam,21:30,KingsLounge,₹150,321,49
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,21:30,Dimond,₹160,126,126
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,21:30,Gold,₹130,235,52
Kerala,Ottapalam,"PTM|DreamaxCinemas2K71SurroundMayannur",Malayalam,21:30,Executive,₹129.8,200,14
Kerala,Pathanapuram,"BMS|SeemaCineplexPathanapuram",Malayalam,21:30,Audi1,₹160,206,0
Kerala,Pathanapuram,"BMS|SeemaCineplexPathanapuram",Malayalam,21:30,Audi2,₹140,121,23
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,21:35,Recliner3D,₹320,10,5
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,21:35,Sofa3D,₹230,12,9
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,21:35,Silver3D,₹159.7,161,31
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Hindi,21:35,Normal,₹200,34,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Hindi,21:35,Executive,₹220,136,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Hindi,21:35,Premium,₹240,137,10
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Hindi,21:35,Normal,₹200,34,5
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Hindi,21:35,Executive,₹220,136,29
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Hindi,21:35,Premium,₹240,137,40
Kerala,Vadakkencherry,"BMS|KamMoviesVadakkenchery",Tamil,21:45,Platinum3D,₹150,423,14
Kerala,Trivandrum,"BMS|NewTheatre4KRgbLaserDolbyAtmosTrivandrum",Malayalam,21:45,RoyalCircle,₹250,100,23
Kerala,Trivandrum,"BMS|NewTheatre4KRgbLaserDolbyAtmosTrivandrum",Malayalam,21:45,FamilyCircle,₹150,349,81
Kerala,Trivandrum,"BMS|NewTheatre4KRgbLaserDolbyAtmosTrivandrum",Tamil,21:45,Elite,₹150,200,26
Kerala,Kottarakara,"PTM|MinervaEmpireCinemazChandamukku",Malayalam,21:45,Gold,₹129.83,457,26
Kerala,Mannarkkad,"PTM|ShivasakthiCinemasDolbyAtmos",Malayalam,21:45,Executive,₹110,256,56
Kerala,Thrissur,"BMS|RagamTheatre4KDolbyAtmosThrissur",Malayalam,21:45,Balcony,₹175,197,193
Kerala,Thrissur,"BMS|RagamTheatre4KDolbyAtmosThrissur",Malayalam,21:45,FirstClass,₹145,550,434
Kerala,Trivandrum,"BMS|HkCinemasPothencode",Malayalam,21:45,Platinum,₹129.8,391,21
Kerala,Melattur,"PTM|ChembakasseryRimiCinemas",Malayalam,21:45,Standard,₹100,331,0
Kerala,Mannarkkad,"PTM|OkazChembakassery2KAuro111",Malayalam,21:45,Balcony,₹129.8,170,0
Kerala,Mannarkkad,"PTM|OkazChembakassery2KAuro111",Malayalam,21:45,FirstClass,₹110,428,9
Kerala,Kochi,"BMS|MCinemas4K3DDolbyAtmosVarapuzha",Malayalam,21:45,Audi13D,₹190,244,144
Kerala,Kannur,"BMS|LibertyCinemaKannurAmbiliTheatre",Malayalam,21:45,Platinum,₹129.8,230,156
Kerala,Trivandrum,"BMS|SpCinemas2KAuro111Peyad",Malayalam,21:45,GoldA,₹230,30,0
Kerala,Trivandrum,"BMS|SpCinemas2KAuro111Peyad",Malayalam,21:45,GoldB,₹230,30,5
Kerala,Trivandrum,"BMS|SpCinemas2KAuro111Peyad",Malayalam,21:45,Friends,₹180,413,57
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,21:45,RoyalSofa3D,₹250,15,11
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,21:45,Premium3D,₹180,56,52
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,21:45,Club3D,₹160,54,25
Kerala,Trivandrum,"BMS|AjantaTheatre4KWideTrivandrum",Tamil,21:45,GrandA,₹350,6,0
Kerala,Trivandrum,"BMS|AjantaTheatre4KWideTrivandrum",Tamil,21:45,GrandB,₹350,9,0
Kerala,Trivandrum,"BMS|AjantaTheatre4KWideTrivandrum",Tamil,21:45,Royale,₹250,22,0
Kerala,Trivandrum,"BMS|AjantaTheatre4KWideTrivandrum",Tamil,21:45,Premium,₹150,264,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,21:45,LuxePrime,₹630,42,31
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,21:45,Luxe,₹530,16,2
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,21:45,Recliner,₹530,11,6
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,21:45,Prime,₹320,120,105
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,21:45,Classic,₹270,119,88
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,21:45,SpecialClass,₹130,344,56
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,21:45,Recliner,₹350,20,11
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,21:45,Sofa,₹200,20,14
Kerala,Mundakayam,"BMS|RdCinemasMundakayam",Malayalam,21:45,Gold3D,₹345,30,0
Kerala,Mundakayam,"BMS|RdCinemasMundakayam",Malayalam,21:45,Executive3D,₹180,267,101
Kerala,Mundakayam,"BMS|RdCinemasMundakayam",Malayalam,21:45,Economy3D,₹130,19,0
Kerala,Pallickathodu,"BMS|AnchaniCinemas4KDolbyAtmosPallickathodu",Malayalam,21:45,Platinum,₹250,16,0
Kerala,Pallickathodu,"BMS|AnchaniCinemas4KDolbyAtmosPallickathodu",Malayalam,21:45,Gold,₹150,171,55
Kerala,Alappuzha,"BMS|SeethasTheatreAC2KAlappuzha",Malayalam,21:45,Balcony,₹150,154,0
Kerala,Alappuzha,"BMS|SeethasTheatreAC2KAlappuzha",Malayalam,21:45,FirstClass,₹100,390,327
Kerala,Kattappana,"BMS|AiswaryaCinemasKattappana",Malayalam,21:45,Gold,₹129,311,68
Kerala,Kattappana,"BMS|AiswaryaCinemasKattappana",Malayalam,21:45,Platinum,₹200,68,25
Kerala,Thodupuzha,"BMS|SilverHillsCinemas4KLaser3DDolby71",Malayalam,21:45,Silver3D,₹190,224,34
Kerala,Thodupuzha,"BMS|SilverHillsCinemas4KLaser3DDolby71",Malayalam,21:45,Gold3D,₹300,16,0
Kerala,Thiruvalla,"BMS|NewJacobsCinemasThiruvalla",Malayalam,21:45,Platinum,₹110,98,12
Kerala,Thiruvalla,"BMS|NewJacobsCinemasThiruvalla",Malayalam,21:45,Gold,₹100,188,2
Kerala,Kochi,"BMS|NewCentralTalkiesDolbyAtmos2KAnd3DThripun",Malayalam,21:45,Platinum,₹260,16,16
Kerala,Kochi,"BMS|NewCentralTalkiesDolbyAtmos2KAnd3DThripun",Malayalam,21:45,Gold,₹200,234,174
Kerala,Alappuzha,"BMS|KairaliSreeTheaterAlappuzha",Malayalam,21:45,Platinum,₹125,305,16
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,21:45,Platinum3D,₹290,22,16
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,21:45,Gold3D,₹180,168,105
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,21:45,Silver3D,₹159,60,0
Kerala,Irinjalakuda,"PTM|ChembakasseryCinemas4K3DDolbyAtmos",Malayalam,21:45,HeavenlyCircle3DChargesInclusive,₹260,18,0
Kerala,Irinjalakuda,"PTM|ChembakasseryCinemas4K3DDolbyAtmos",Malayalam,21:45,RoyalCircle3DChargesInclusive,₹159.8,356,19
Kerala,Manjeri,"BMS|SreedeviCinePalaceManjeri",Malayalam,21:45,Sreedevi,₹170,299,250
Kerala,Trivandrum,"BMS|RaniTalkies4KDolbyAtmosNedumangadu",Malayalam,21:45,Gold3D,₹160,112,41
Kerala,Trivandrum,"BMS|RaniTalkies4KDolbyAtmosNedumangadu",Malayalam,21:45,Executive,₹250,30,0
Kerala,Trivandrum,"BMS|RaniTalkies4KDolbyAtmosNedumangadu",Malayalam,21:45,Platinum,₹130,238,51
Kerala,Trivandrum,"BMS|SreeKaleeswarySreeSaraswathy2K3DKaliyikkav",Malayalam,21:45,RoyalCircle,₹180,415,51
Kerala,Trivandrum,"BMS|SreeKaleeswarySreeSaraswathy2K3DKaliyikkav",Tamil,21:45,RoyalCircle,₹180,484,55
Kerala,Irinjalakuda,"BMS|MasMoviesIrinjalakuda",Malayalam,21:45,Royal3D,₹250,21,5
Kerala,Irinjalakuda,"BMS|MasMoviesIrinjalakuda",Malayalam,21:45,Gold3D,₹159,351,92
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",Malayalam,21:45,Daimond3DGlass,₹160,53,0
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",Malayalam,21:45,Gold3DGlass,₹155,173,0
Kerala,Pandikkad,"PTM|IllamCinemas4KDolbyAtmosPandikkad",Malayalam,21:45,DiamondCircle,₹129.8,253,7
Kerala,Kunnamkulam,"PTM|ThavoosTheatreAC2KHarknessSilverScreenDolbyCrystalSound71Kunnamkulam",Malayalam,21:45,Balcony,₹129,112,0
Kerala,Kunnamkulam,"PTM|ThavoosTheatreAC2KHarknessSilverScreenDolbyCrystalSound71Kunnamkulam",Malayalam,21:45,FirstClass,₹110,318,0
Kerala,Cherpulassery,"BMS|DeviCinemasCherpulassery",Malayalam,21:45,Gold,₹125,399,0
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,21:45,Recliner,₹400,12,0
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,21:45,Platinum,₹180,84,5
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,21:45,Diamond,₹110,198,4
Kerala,Trivandrum,"BMS|SrCinemaVarkkala",Malayalam,21:45,Balcony,₹170,96,15
Kerala,Trivandrum,"BMS|SrCinemaVarkkala",Malayalam,21:45,FamilyLounge,₹270,32,0
Kerala,Trivandrum,"BMS|SrCinemaVarkkala",Malayalam,21:45,Gold,₹140,272,2
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,21:50,Recliner3D,₹380,15,5
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,21:50,Sofa3D,₹230,120,61
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,21:50,Platinum3D,₹280,28,20
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,21:50,Gold3D,₹210,265,106
Kerala,Kochi,"BMS|CasinoTalkiesAC2K3DDolbySurround71Aluva",Malayalam,22:00,Daimond3DGlass,₹180,442,219
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Malayalam,22:00,Screen3,₹200,234,187
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Malayalam,22:00,BalconySofa,₹280,63,63
Kerala,Wadakkancherry,"BMS|NewRagam3D2KDolbyAtmosWadakkancherry",Malayalam,22:00,Standard,₹129.75,363,68
Kerala,Kochi,"BMS|PvrForumMallKochi",Tamil,22:00,Recliner,₹430,13,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Tamil,22:00,Elite,₹220,218,20
Kerala,Kochi,"BMS|PvrForumMallKochi",Tamil,22:00,Prime,₹210,60,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Tamil,22:00,Classic,₹200,40,0
Kerala,Alappuzha,"BMS|RaibanCineHouseAlleppey",Malayalam,22:00,Balcony,₹180,211,21
Kerala,Alappuzha,"BMS|RaibanCineHouseAlleppey",Malayalam,22:00,Executive,₹165,73,0
Kerala,Alappuzha,"BMS|RaibanCineHouseAlleppey",Malayalam,22:00,FirstClass,₹149.01,313,12
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Hindi,22:00,Recliner,₹700,16,16
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Hindi,22:00,Prime,₹340,121,111
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Hindi,22:00,Classic,₹300,138,45
Kerala,Trivandrum,"PTM|MtCineplex4KDolbyAtmosPothencode",Malayalam,22:00,Platinum,₹129.8,350,0
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,22:00,Platinum,₹160,178,68
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,22:00,Recliner,₹450,55,7
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,22:00,Premium,₹220,169,35
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,22:00,Executive,₹150,75,13
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,22:00,Lounger,₹250,32,5
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Hindi,22:00,RoyalRecliner,₹380,10,10
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Hindi,22:00,Club,₹220,155,63
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Hindi,22:00,Royal,₹220,32,29
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Hindi,22:00,Executive,₹160,26,0
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Malayalam,22:00,Platinum,₹300,12,4
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Malayalam,22:00,Gold,₹150,405,125
Kerala,Trivandrum,"PTM|MtCineplex4KDolbyAtmosPothencode",Malayalam,22:00,Platinum3DChargesInclusive,₹159.8,350,39
Kerala,Chalakudy,"PTM|SurabhiMovies4K3DChalakudy",Malayalam,22:00,Gold,₹129,625,83
Kerala,Cheruvathur,"PTM|PakkanarCinemas2K3D71JblCheruvathur",Malayalam,22:00,Executive,₹100,322,0
Kerala,Amballur,"PTM|ChandVsreeramaMoviesPudukkad",Malayalam,22:00,Platinum,₹180,36,0
Kerala,Amballur,"PTM|ChandVsreeramaMoviesPudukkad",Malayalam,22:00,Gold,₹129,388,17
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,22:00,DiamondRecliner3D,₹280,17,11
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,22:00,PlatinumSofa3D,₹230,64,41
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,22:00,Gold3D,₹180,249,124
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,22:00,Silver3D,₹130,70,5
Kerala,Kochi,"BMS|CentralTalkies2K3DDolbyAtmosThrippunithura",Malayalam,22:00,Platinum,₹260,37,37
Kerala,Kochi,"BMS|CentralTalkies2K3DDolbyAtmosThrippunithura",Malayalam,22:00,Gold,₹200,264,158
Kerala,Angamaly,"BMS|MyCinemasKsrtComplexAngamalyKerala",Malayalam,22:00,Platinum,₹160,110,13
Kerala,Angamaly,"BMS|MyCinemasKsrtComplexAngamalyKerala",Malayalam,22:00,GoldOffline,₹150,188,2
Kerala,Angamaly,"BMS|FourStarMoviesManjapraAngamaly",Malayalam,22:00,Platinum,₹170,16,5
Kerala,Angamaly,"BMS|FourStarMoviesManjapraAngamaly",Malayalam,22:00,Gold,₹129,222,45
Kerala,Changaramkulam,"BMS|MarsCinemas4KDolbyAtmosChangaramkulam",Malayalam,22:00,Executive3D,₹290,19,12
Kerala,Changaramkulam,"BMS|MarsCinemas4KDolbyAtmosChangaramkulam",Malayalam,22:00,Platinum3D,₹190,245,129
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,22:00,Executive3D,₹180,119,97
Kerala,Muvattupuzha,"BMS|LakshmiCinemasCantonMallMuvattupuzha",Malayalam,22:00,Gold3D,₹180,213,13
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,22:00,Balcony,₹160,102,102
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,22:00,Luxury,₹220,25,17
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,22:00,Diamond,₹150,112,27
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,22:00,Gold,₹129.8,120,4
Kerala,Kochi,"BMS|SridarMarineDriveKochi",Hindi,22:00,GoldClass,₹160,150,33
Kerala,Kochi,"BMS|SridarMarineDriveKochi",Hindi,22:00,ClubClass,₹140,267,8
Kerala,Pala,"BMS|UniversalTheatreAC4K3DDolby71SoundPala",Malayalam,22:00,Balcony3D,₹230,100,100
Kerala,Pala,"BMS|UniversalTheatreAC4K3DDolby71SoundPala",Malayalam,22:00,RoyalCircle3D,₹130,413,24
Kerala,Kollam,"BMS|RevathyCinemaxRgbRealLaserParippally",Malayalam,22:00,Platinum,₹250,65,21
Kerala,Kollam,"BMS|RevathyCinemaxRgbRealLaserParippally",Malayalam,22:00,Gold,₹150,553,189
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,22:00,Recliner,₹480,13,12
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,22:00,Elite,₹230,218,199
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,22:00,Prime,₹220,60,57
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,22:00,Classic,₹200,40,6
Kerala,Karunagapally,"BMS|MyCinemasHJComplexKarunagapally",Malayalam,22:00,3DClassicPack200,₹200,194,52
Kerala,Thalayolaparambu,"BMS|NiceMovieHouseThalayolaparambu",Malayalam,22:00,Balcony,₹140,82,6
Kerala,Thalayolaparambu,"BMS|NiceMovieHouseThalayolaparambu",Malayalam,22:00,FirstClass,₹100,404,13
Kerala,Mala,"PTM|GangaMovies4KDolbyAtmosMala",Malayalam,22:00,DiamondCircle,₹190,19,2
Kerala,Mala,"PTM|GangaMovies4KDolbyAtmosMala",Malayalam,22:00,GoldCircle,₹120,276,29
Kerala,Kochi,"BMS|JMaxByGejoTheatre2KDolby71ACPattimatto",Malayalam,22:00,Platinum,₹180,90,58
Kerala,Kochi,"BMS|JMaxByGejoTheatre2KDolby71ACPattimatto",Malayalam,22:00,Gold,₹160,126,55
Kerala,Kochi,"BMS|JMaxByGejoTheatre2KDolby71ACPattimatto",Malayalam,22:00,Silver,₹140,18,0
Kerala,Kochi,"BMS|EvmCinemaFortKochi4K3DDolbyAtmos",Malayalam,22:00,GoldenCircle,₹160,228,39
Kerala,Kochi,"BMS|EvmCinemaFortKochi4K3DDolbyAtmos",Malayalam,22:00,SilverCircle,₹140,502,17
Kerala,Kozhikode,"BMS|ArcCoronation4KDolbyAtmos",Malayalam,22:00,Elite3D,₹200,146,53
Kerala,Kumarakom,"BMS|VelvetViewCinemasKumarakom",Malayalam,22:00,Platinum,₹250,14,0
Kerala,Kumarakom,"BMS|VelvetViewCinemasKumarakom",Malayalam,22:00,Gold,₹150,182,40
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Tamil,22:00,Gold3D,₹330,13,13
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Tamil,22:00,Platinum3D,₹240,112,75
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Tamil,22:00,Silver3D,₹220,68,6
Kerala,Kochi,"BMS|KCinemas4KDolbyAtmosTripplebeam3DCherai",Malayalam,22:00,Platinum3D,₹260,42,13
Kerala,Kochi,"BMS|KCinemas4KDolbyAtmosTripplebeam3DCherai",Malayalam,22:00,Gold3D,₹180,317,73
Kerala,Kochi,"BMS|MathaMadhuryaTheatreACDolby2K3DAluva",Malayalam,22:00,MathaDaliya,₹150,235,235
Kerala,Kochi,"BMS|MathaMadhuryaTheatreACDolby2K3DAluva",Malayalam,22:00,MathaLotus,₹129.78,784,25
Kerala,Malappuram,"PTM|PadmamTheatreAC2KDownHill",Malayalam,22:00,Platinum,₹129.8,254,2
Kerala,Shoranur,"BMS|AnuragCinemaShoranur",Malayalam,22:00,Screen1,₹110,278,0
Kerala,Shoranur,"BMS|AnuragCinemaShoranur",Malayalam,22:00,Star,₹110,26,0
Kerala,Kadalundi,"BMS|ChithraCineplex4KDtsXKozhikodeMannurValavu",Malayalam,22:00,Gold,₹129.8,142,5
Kerala,Goolikkadavu,"BMS|TMaxCineplexGoolikkadavu",Malayalam,22:00,Premium3D,₹130,237,0
Kerala,Perinthalmanna,"PTM|VismayaCinemas4KDolbyAtmosPerinthalmanna",Malayalam,22:00,Platinum,₹100,230,156
Kerala,Kodungallur,"BMS|DCinemaaMughalMallBarco4KLaserKodungallur",Malayalam,22:00,Gold3D,₹180,225,40
Kerala,Kochi,"BMS|PvrForumMallKochi",Telugu,22:00,Recliner,₹500,8,7
Kerala,Kochi,"BMS|PvrForumMallKochi",Telugu,22:00,Elite,₹200,111,6
Kerala,Kochi,"BMS|PvrForumMallKochi",Telugu,22:00,Classic,₹180,28,0
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,22:00,SofaLuxury3D,₹230,33,3
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,22:00,Dimond3D,₹190,221,35
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,22:00,Gold3D,₹160,168,1
Kerala,Kodaly,"BMS|SreedeviSCinemasKodaly",Malayalam,22:00,Royal,₹220,21,0
Kerala,Kodaly,"BMS|SreedeviSCinemasKodaly",Malayalam,22:00,Red,₹129,151,63
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,22:00,Recliner,₹500,56,29
Kerala,Kochi,"BMS|PvrOberonMallKochi",Tamil,22:10,ClassicPlus,₹195,141,122
Kerala,Kochi,"BMS|PvrOberonMallKochi",Tamil,22:10,Classic,₹165,36,2
Kerala,Pattambi,"BMS|MagicFramesCinemasPattambi",Tamil,22:10,Recliner,₹300,14,0
Kerala,Pattambi,"BMS|MagicFramesCinemasPattambi",Tamil,22:10,Gold,₹180,170,12
Kerala,Pattambi,"BMS|MagicFramesCinemasPattambi",Tamil,22:10,Silver,₹150,76,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Tamil,22:10,RoyalRecliner,₹380,15,7
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Tamil,22:10,Club,₹220,221,49
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Tamil,22:10,Royal,₹220,44,37
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Tamil,22:10,Executive,₹160,36,0
Kerala,Kochi,"BMS|ShenoysKochi",Malayalam,22:15,Lounge,₹330,24,22
Kerala,Kochi,"BMS|ShenoysKochi",Malayalam,22:15,Diamond,₹220,243,96
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Tamil,22:15,Recliner,₹450,9,2
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Tamil,22:15,Prime,₹290,76,58
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Tamil,22:15,Classic,₹240,105,56
